# emoji-candidate-symbols.txt
# Date: 2016-08-27
#
# Filter:
# General Category = Other_Symbol (So), 
# Bidirectional Category = Other_Neutral (ON),
# Script = Common,
# Emoji = No
#
# 1989 code points as of Unicode 9.0 and Emoji 4.0
#
# Format: 
# codepoint ; property(=Yes) # comments 
#
# Characters and sequences are listed in code point order.
# Users should be shown a more natural order.
#
 2B5B ; ideograph # ⭛
 2B5C ; ideograph # ⭜
 2B5D ; ideograph # ⭝
 2B5E ; ideograph # ⭞
 2B5F ; ideograph # ⭟
 2B60 ; ideograph # ⭠
 2B61 ; ideograph # ⭡
 2B62 ; ideograph # ⭢
 2B63 ; ideograph # ⭣
 2B64 ; ideograph # ⭤
 2B65 ; ideograph # ⭥
 2B66 ; ideograph # ⭦
 2B67 ; ideograph # ⭧
 2B68 ; ideograph # ⭨
 2B69 ; ideograph # ⭩
 2B6A ; ideograph # ⭪
 2B6B ; ideograph # ⭫
 2B6C ; ideograph # ⭬
 2B6D ; ideograph # ⭭
 2B6E ; ideograph # ⭮
 2B6F ; ideograph # ⭯
 2B70 ; ideograph # ⭰
 2B71 ; ideograph # ⭱
 2B72 ; ideograph # ⭲
 2B73 ; ideograph # ⭳
 2B76 ; ideograph # ⭶
 2B77 ; ideograph # ⭷
 2B78 ; ideograph # ⭸
 2B79 ; ideograph # ⭹
 2B7A ; ideograph # ⭺
 2B7B ; ideograph # ⭻
 2B7C ; ideograph # ⭼
 2B7D ; ideograph # ⭽
 2B7E ; ideograph # ⭾
 2B7F ; ideograph # ⭿
 2B80 ; ideograph # ⮀
 2B81 ; ideograph # ⮁
 2B82 ; ideograph # ⮂
 2B83 ; ideograph # ⮃
 2B84 ; ideograph # ⮄
 2B85 ; ideograph # ⮅
 2B86 ; ideograph # ⮆
 2B87 ; ideograph # ⮇
 2B88 ; ideograph # ⮈
 2B89 ; ideograph # ⮉
 2B8A ; ideograph # ⮊
 2B8B ; ideograph # ⮋
 2B8C ; ideograph # ⮌
 2B8D ; ideograph # ⮍
 2B8E ; ideograph # ⮎
 2B8F ; ideograph # ⮏
 2B90 ; ideograph # ⮐
 2B91 ; ideograph # ⮑
 2B92 ; ideograph # ⮒
 2B93 ; ideograph # ⮓
 2B94 ; ideograph # ⮔
 2B95 ; ideograph # ⮕
 2B98 ; ideograph # ⮘
 2B99 ; ideograph # ⮙
 2B9A ; ideograph # ⮚
 2B9B ; ideograph # ⮛
 2B9C ; ideograph # ⮜
 2B9D ; ideograph # ⮝
 2B9E ; ideograph # ⮞
 2B9F ; ideograph # ⮟
 2BA0 ; ideograph # ⮠
 2BA1 ; ideograph # ⮡
 2BA2 ; ideograph # ⮢
 2BA3 ; ideograph # ⮣
 2BA4 ; ideograph # ⮤
 2BA5 ; ideograph # ⮥
 2BA6 ; ideograph # ⮦
 2BA7 ; ideograph # ⮧
 2BA8 ; ideograph # ⮨
 2BA9 ; ideograph # ⮩
 2BAA ; ideograph # ⮪
 2BAB ; ideograph # ⮫
 2BAC ; ideograph # ⮬
 2BAD ; ideograph # ⮭
 2BAE ; ideograph # ⮮
 2BAF ; ideograph # ⮯
 2BB0 ; ideograph # ⮰
 2BB1 ; ideograph # ⮱
 2BB2 ; ideograph # ⮲
 2BB3 ; ideograph # ⮳
 2BB4 ; ideograph # ⮴
 2BB5 ; ideograph # ⮵
 2BB6 ; ideograph # ⮶
 2BB7 ; ideograph # ⮷
 2BB8 ; ideograph # ⮸
 2BB9 ; ideograph # ⮹
 2BBD ; ideograph # ⮽
 2BBE ; ideograph # ⮾
 2BBF ; ideograph # ⮿
 2BC0 ; ideograph # ⯀
 2BC1 ; ideograph # ⯁
 2BC2 ; ideograph # ⯂
 2BC3 ; ideograph # ⯃
 2BC4 ; ideograph # ⯄
 2BC5 ; ideograph # ⯅
 2BC6 ; ideograph # ⯆
 2BC7 ; ideograph # ⯇
 2BC8 ; ideograph # ⯈
 2BCA ; ideograph # ⯊
 2BCB ; ideograph # ⯋
 2BCC ; ideograph # ⯌
 2BCD ; ideograph # ⯍
 2BCE ; ideograph # ⯎
 2BCF ; ideograph # ⯏
 2BD0 ; ideograph # ⯐
 2BD1 ; ideograph # ⯑
 2BEC ; ideograph # ⯬
 2BED ; ideograph # ⯭
 2BEE ; ideograph # ⯮
 2BEF ; ideograph # ⯯
 2FF0 ; ideograph # ⿰
 2FF1 ; ideograph # ⿱
 2FF2 ; ideograph # ⿲
 2FF3 ; ideograph # ⿳
 2FF4 ; ideograph # ⿴
 2FF5 ; ideograph # ⿵
 2FF6 ; ideograph # ⿶
 2FF7 ; ideograph # ⿷
 2FF8 ; ideograph # ⿸
 2FF9 ; ideograph # ⿹
 2FFA ; ideograph # ⿺
 2FFB ; ideograph # ⿻
 3004 ; letter-like # 〄
 3012 ; ideograph # 〒
 3013 ; ideograph # 〓
 3020 ; ideograph # 〠
 3036 ; ideograph # 〶
 3037 ; ideograph # 〷
 303E ; ideograph # 〾
 303F ; ideograph # 〿
 31C0 ; letter-like # ㇀
 31C1 ; letter-like # ㇁
 31C2 ; letter-like # ㇂
 31C3 ; letter-like # ㇃
 31C4 ; letter-like # ㇄
 31C5 ; letter-like # ㇅
 31C6 ; letter-like # ㇆
 31C7 ; letter-like # ㇇
 31C8 ; letter-like # ㇈
 31C9 ; letter-like # ㇉
 31CA ; letter-like # ㇊
 31CB ; letter-like # ㇋
 31CC ; letter-like # ㇌
 31CD ; letter-like # ㇍
 31CE ; letter-like # ㇎
 31CF ; letter-like # ㇏
 31D0 ; letter-like # ㇐
 31D1 ; letter-like # ㇑
 31D2 ; letter-like # ㇒
 31D3 ; letter-like # ㇓
 31D4 ; letter-like # ㇔
 31D5 ; letter-like # ㇕
 31D6 ; letter-like # ㇖
 31D7 ; letter-like # ㇗
 31D8 ; letter-like # ㇘
 31D9 ; letter-like # ㇙
 31DA ; letter-like # ㇚
 31DB ; letter-like # ㇛
 31DC ; letter-like # ㇜
 31DD ; letter-like # ㇝
 31DE ; letter-like # ㇞
 31DF ; letter-like # ㇟
 31E0 ; letter-like # ㇠
 31E1 ; letter-like # ㇡
 31E2 ; letter-like # ㇢
 31E3 ; letter-like # ㇣
 3250 ; letter-like # ㉐
 32CC ; letter-like # ㋌
 32CD ; letter-like # ㋍
 32CE ; letter-like # ㋎
 32CF ; letter-like # ㋏
 3377 ; letter-like # ㍷
 3378 ; letter-like # ㍸
 3379 ; letter-like # ㍹
 337A ; letter-like # ㍺
 33DE ; letter-like # ㏞
 33DF ; letter-like # ㏟
 33FF ; letter-like # ㏿
 4DC0 ; ideograph # ䷀
 4DC1 ; ideograph # ䷁
 4DC2 ; ideograph # ䷂
 4DC3 ; ideograph # ䷃
 4DC4 ; ideograph # ䷄
 4DC5 ; ideograph # ䷅
 4DC6 ; ideograph # ䷆
 4DC7 ; ideograph # ䷇
 4DC8 ; ideograph # ䷈
 4DC9 ; ideograph # ䷉
 4DCA ; ideograph # ䷊
 4DCB ; ideograph # ䷋
 4DCC ; ideograph # ䷌
 4DCD ; ideograph # ䷍
 4DCE ; ideograph # ䷎
 4DCF ; ideograph # ䷏
 4DD0 ; ideograph # ䷐
 4DD1 ; ideograph # ䷑
 4DD2 ; ideograph # ䷒
 4DD3 ; ideograph # ䷓
 4DD4 ; ideograph # ䷔
 4DD5 ; ideograph # ䷕
 4DD6 ; ideograph # ䷖
 4DD7 ; ideograph # ䷗
 4DD8 ; ideograph # ䷘
 4DD9 ; ideograph # ䷙
 4DDA ; ideograph # ䷚
 4DDB ; ideograph # ䷛
 4DDC ; ideograph # ䷜
 4DDD ; ideograph # ䷝
 4DDE ; ideograph # ䷞
 4DDF ; ideograph # ䷟
 4DE0 ; ideograph # ䷠
 4DE1 ; ideograph # ䷡
 4DE2 ; ideograph # ䷢
 4DE3 ; ideograph # ䷣
 4DE4 ; ideograph # ䷤
 4DE5 ; ideograph # ䷥
 4DE6 ; ideograph # ䷦
 4DE7 ; ideograph # ䷧
 4DE8 ; ideograph # ䷨
 4DE9 ; ideograph # ䷩
 4DEA ; ideograph # ䷪
 4DEB ; ideograph # ䷫
 4DEC ; ideograph # ䷬
 4DED ; ideograph # ䷭
 4DEE ; ideograph # ䷮
 4DEF ; ideograph # ䷯
 4DF0 ; ideograph # ䷰
 4DF1 ; ideograph # ䷱
 4DF2 ; ideograph # ䷲
 4DF3 ; ideograph # ䷳
 4DF4 ; ideograph # ䷴
 4DF5 ; ideograph # ䷵
 4DF6 ; ideograph # ䷶
 4DF7 ; ideograph # ䷷
 4DF8 ; ideograph # ䷸
 4DF9 ; ideograph # ䷹
 4DFA ; ideograph # ䷺
 4DFB ; ideograph # ䷻
 4DFC ; ideograph # ䷼
 4DFD ; ideograph # ䷽
 4DFE ; ideograph # ䷾
 4DFF ; ideograph # ䷿
 FFE4 ; ideograph # ￤
 FFE8 ; ideograph # ￨
 FFED ; ideograph # ￭
 FFEE ; ideograph # ￮
 FFFC ; ideograph # ￼
 FFFD ; ideograph # �
10190 ; ideograph # 𐆐
10191 ; ideograph # 𐆑
10192 ; letter-like # 𐆒
10193 ; letter-like # 𐆓
10194 ; letter-like # 𐆔
10195 ; ideograph # 𐆕
10196 ; letter-like # 𐆖
10197 ; letter-like # 𐆗
10198 ; letter-like # 𐆘
10199 ; letter-like # 𐆙
1019A ; letter-like # 𐆚
1019B ; letter-like # 𐆛
1D300 ; ideograph # 𝌀
1D301 ; ideograph # 𝌁
1D302 ; ideograph # 𝌂
1D303 ; ideograph # 𝌃
1D304 ; ideograph # 𝌄
1D305 ; ideograph # 𝌅
1D306 ; ideograph # 𝌆
1D307 ; ideograph # 𝌇
1D308 ; ideograph # 𝌈
1D309 ; ideograph # 𝌉
1D30A ; ideograph # 𝌊
1D30B ; ideograph # 𝌋
1D30C ; ideograph # 𝌌
1D30D ; ideograph # 𝌍
1D30E ; ideograph # 𝌎
1D30F ; ideograph # 𝌏
1D310 ; ideograph # 𝌐
1D311 ; ideograph # 𝌑
1D312 ; ideograph # 𝌒
1D313 ; ideograph # 𝌓
1D314 ; ideograph # 𝌔
1D315 ; ideograph # 𝌕
1D316 ; ideograph # 𝌖
1D317 ; ideograph # 𝌗
1D318 ; ideograph # 𝌘
1D319 ; ideograph # 𝌙
1D31A ; ideograph # 𝌚
1D31B ; ideograph # 𝌛
1D31C ; ideograph # 𝌜
1D31D ; ideograph # 𝌝
1D31E ; ideograph # 𝌞
1D31F ; ideograph # 𝌟
1D320 ; ideograph # 𝌠
1D321 ; ideograph # 𝌡
1D322 ; ideograph # 𝌢
1D323 ; ideograph # 𝌣
1D324 ; ideograph # 𝌤
1D325 ; ideograph # 𝌥
1D326 ; ideograph # 𝌦
1D327 ; ideograph # 𝌧
1D328 ; ideograph # 𝌨
1D329 ; ideograph # 𝌩
1D32A ; ideograph # 𝌪
1D32B ; ideograph # 𝌫
1D32C ; ideograph # 𝌬
1D32D ; ideograph # 𝌭
1D32E ; ideograph # 𝌮
1D32F ; ideograph # 𝌯
1D330 ; ideograph # 𝌰
1D331 ; ideograph # 𝌱
1D332 ; ideograph # 𝌲
1D333 ; ideograph # 𝌳
1D334 ; ideograph # 𝌴
1D335 ; ideograph # 𝌵
1D336 ; ideograph # 𝌶
1D337 ; ideograph # 𝌷
1D338 ; ideograph # 𝌸
1D339 ; ideograph # 𝌹
1D33A ; ideograph # 𝌺
1D33B ; ideograph # 𝌻
1D33C ; ideograph # 𝌼
1D33D ; ideograph # 𝌽
1D33E ; ideograph # 𝌾
1D33F ; ideograph # 𝌿
1D340 ; ideograph # 𝍀
1D341 ; ideograph # 𝍁
1D342 ; ideograph # 𝍂
1D343 ; ideograph # 𝍃
1D344 ; ideograph # 𝍄
1D345 ; ideograph # 𝍅
1D346 ; ideograph # 𝍆
1D347 ; ideograph # 𝍇
1D348 ; ideograph # 𝍈
1D349 ; ideograph # 𝍉
1D34A ; ideograph # 𝍊
1D34B ; ideograph # 𝍋
1D34C ; ideograph # 𝍌
1D34D ; ideograph # 𝍍
1D34E ; ideograph # 𝍎
1D34F ; ideograph # 𝍏
1D350 ; ideograph # 𝍐
1D351 ; ideograph # 𝍑
1D352 ; ideograph # 𝍒
1D353 ; ideograph # 𝍓
1D354 ; ideograph # 𝍔
1D355 ; ideograph # 𝍕
1D356 ; ideograph # 𝍖
1F000 ; pictograph # 🀀
1F001 ; pictograph # 🀁
1F002 ; pictograph # 🀂
1F003 ; pictograph # 🀃
1F005 ; pictograph # 🀅
1F006 ; pictograph # 🀆
1F007 ; pictograph # 🀇
1F008 ; pictograph # 🀈
1F009 ; pictograph # 🀉
1F00A ; pictograph # 🀊
1F00B ; pictograph # 🀋
1F00C ; pictograph # 🀌
1F00D ; pictograph # 🀍
1F00E ; pictograph # 🀎
1F00F ; pictograph # 🀏
1F010 ; pictograph # 🀐
1F011 ; pictograph # 🀑
1F012 ; pictograph # 🀒
1F013 ; pictograph # 🀓
1F014 ; pictograph # 🀔
1F015 ; pictograph # 🀕
1F016 ; pictograph # 🀖
1F017 ; pictograph # 🀗
1F018 ; pictograph # 🀘
1F019 ; pictograph # 🀙
1F01A ; pictograph # 🀚
1F01B ; pictograph # 🀛
1F01C ; pictograph # 🀜
1F01D ; pictograph # 🀝
1F01E ; pictograph # 🀞
1F01F ; pictograph # 🀟
1F020 ; pictograph # 🀠
1F021 ; pictograph # 🀡
1F022 ; pictograph # 🀢
1F023 ; pictograph # 🀣
1F024 ; pictograph # 🀤
1F025 ; pictograph # 🀥
1F026 ; pictograph # 🀦
1F027 ; pictograph # 🀧
1F028 ; pictograph # 🀨
1F029 ; pictograph # 🀩
1F02A ; pictograph # 🀪
1F02B ; pictograph # 🀫
1F030 ; pictograph # 🀰
1F031 ; pictograph # 🀱
1F032 ; pictograph # 🀲
1F033 ; pictograph # 🀳
1F034 ; pictograph # 🀴
1F035 ; pictograph # 🀵
1F036 ; pictograph # 🀶
1F037 ; pictograph # 🀷
1F038 ; pictograph # 🀸
1F039 ; pictograph # 🀹
1F03A ; pictograph # 🀺
1F03B ; pictograph # 🀻
1F03C ; pictograph # 🀼
1F03D ; pictograph # 🀽
1F03E ; pictograph # 🀾
1F03F ; pictograph # 🀿
1F040 ; pictograph # 🁀
1F041 ; pictograph # 🁁
1F042 ; pictograph # 🁂
1F043 ; pictograph # 🁃
1F044 ; pictograph # 🁄
1F045 ; pictograph # 🁅
1F046 ; pictograph # 🁆
1F047 ; pictograph # 🁇
1F048 ; pictograph # 🁈
1F049 ; pictograph # 🁉
1F04A ; pictograph # 🁊
1F04B ; pictograph # 🁋
1F04C ; pictograph # 🁌
1F04D ; pictograph # 🁍
1F04E ; pictograph # 🁎
1F04F ; pictograph # 🁏
1F050 ; pictograph # 🁐
1F051 ; pictograph # 🁑
1F052 ; pictograph # 🁒
1F053 ; pictograph # 🁓
1F054 ; pictograph # 🁔
1F055 ; pictograph # 🁕
1F056 ; pictograph # 🁖
1F057 ; pictograph # 🁗
1F058 ; pictograph # 🁘
1F059 ; pictograph # 🁙
1F05A ; pictograph # 🁚
1F05B ; pictograph # 🁛
1F05C ; pictograph # 🁜
1F05D ; pictograph # 🁝
1F05E ; pictograph # 🁞
1F05F ; pictograph # 🁟
1F060 ; pictograph # 🁠
1F061 ; pictograph # 🁡
1F062 ; pictograph # 🁢
1F063 ; pictograph # 🁣
1F064 ; pictograph # 🁤
1F065 ; pictograph # 🁥
1F066 ; pictograph # 🁦
1F067 ; pictograph # 🁧
1F068 ; pictograph # 🁨
1F069 ; pictograph # 🁩
1F06A ; pictograph # 🁪
1F06B ; pictograph # 🁫
1F06C ; pictograph # 🁬
1F06D ; pictograph # 🁭
1F06E ; pictograph # 🁮
1F06F ; pictograph # 🁯
1F070 ; pictograph # 🁰
1F071 ; pictograph # 🁱
1F072 ; pictograph # 🁲
1F073 ; pictograph # 🁳
1F074 ; pictograph # 🁴
1F075 ; pictograph # 🁵
1F076 ; pictograph # 🁶
1F077 ; pictograph # 🁷
1F078 ; pictograph # 🁸
1F079 ; pictograph # 🁹
1F07A ; pictograph # 🁺
1F07B ; pictograph # 🁻
1F07C ; pictograph # 🁼
1F07D ; pictograph # 🁽
1F07E ; pictograph # 🁾
1F07F ; pictograph # 🁿
1F080 ; pictograph # 🂀
1F081 ; pictograph # 🂁
1F082 ; pictograph # 🂂
1F083 ; pictograph # 🂃
1F084 ; pictograph # 🂄
1F085 ; pictograph # 🂅
1F086 ; pictograph # 🂆
1F087 ; pictograph # 🂇
1F088 ; pictograph # 🂈
1F089 ; pictograph # 🂉
1F08A ; pictograph # 🂊
1F08B ; pictograph # 🂋
1F08C ; pictograph # 🂌
1F08D ; pictograph # 🂍
1F08E ; pictograph # 🂎
1F08F ; pictograph # 🂏
1F090 ; pictograph # 🂐
1F091 ; pictograph # 🂑
1F092 ; pictograph # 🂒
1F093 ; pictograph # 🂓
1F0A0 ; pictograph # 🂠
1F0A1 ; pictograph # 🂡
1F0A2 ; pictograph # 🂢
1F0A3 ; pictograph # 🂣
1F0A4 ; pictograph # 🂤
1F0A5 ; pictograph # 🂥
1F0A6 ; pictograph # 🂦
1F0A7 ; pictograph # 🂧
1F0A8 ; pictograph # 🂨
1F0A9 ; pictograph # 🂩
1F0AA ; pictograph # 🂪
1F0AB ; pictograph # 🂫
1F0AC ; pictograph # 🂬
1F0AD ; pictograph # 🂭
1F0AE ; pictograph # 🂮
1F0B1 ; pictograph # 🂱
1F0B2 ; pictograph # 🂲
1F0B3 ; pictograph # 🂳
1F0B4 ; pictograph # 🂴
1F0B5 ; pictograph # 🂵
1F0B6 ; pictograph # 🂶
1F0B7 ; pictograph # 🂷
1F0B8 ; pictograph # 🂸
1F0B9 ; pictograph # 🂹
1F0BA ; pictograph # 🂺
1F0BB ; pictograph # 🂻
1F0BC ; pictograph # 🂼
1F0BD ; pictograph # 🂽
1F0BE ; pictograph # 🂾
1F0BF ; pictograph # 🂿
1F0C1 ; pictograph # 🃁
1F0C2 ; pictograph # 🃂
1F0C3 ; pictograph # 🃃
1F0C4 ; pictograph # 🃄
1F0C5 ; pictograph # 🃅
1F0C6 ; pictograph # 🃆
1F0C7 ; pictograph # 🃇
1F0C8 ; pictograph # 🃈
1F0C9 ; pictograph # 🃉
1F0CA ; pictograph # 🃊
1F0CB ; pictograph # 🃋
1F0CC ; pictograph # 🃌
1F0CD ; pictograph # 🃍
1F0CE ; pictograph # 🃎
1F0D1 ; pictograph # 🃑
1F0D2 ; pictograph # 🃒
1F0D3 ; pictograph # 🃓
1F0D4 ; pictograph # 🃔
1F0D5 ; pictograph # 🃕
1F0D6 ; pictograph # 🃖
1F0D7 ; pictograph # 🃗
1F0D8 ; pictograph # 🃘
1F0D9 ; pictograph # 🃙
1F0DA ; pictograph # 🃚
1F0DB ; pictograph # 🃛
1F0DC ; pictograph # 🃜
1F0DD ; pictograph # 🃝
1F0DE ; pictograph # 🃞
1F0DF ; pictograph # 🃟
1F0E0 ; pictograph # 🃠
1F0E1 ; pictograph # 🃡
1F0E2 ; pictograph # 🃢
1F0E3 ; pictograph # 🃣
1F0E4 ; pictograph # 🃤
1F0E5 ; pictograph # 🃥
1F0E6 ; pictograph # 🃦
1F0E7 ; pictograph # 🃧
1F0E8 ; pictograph # 🃨
1F0E9 ; pictograph # 🃩
1F0EA ; pictograph # 🃪
1F0EB ; pictograph # 🃫
1F0EC ; pictograph # 🃬
1F0ED ; pictograph # 🃭
1F0EE ; pictograph # 🃮
1F0EF ; pictograph # 🃯
1F0F0 ; pictograph # 🃰
1F0F1 ; pictograph # 🃱
1F0F2 ; pictograph # 🃲
1F0F3 ; pictograph # 🃳
1F0F4 ; pictograph # 🃴
1F0F5 ; pictograph # 🃵
1F16A ; letter-like # 🅪
1F16B ; letter-like # 🅫
1F322 ; pictograph # 🌢
1F323 ; pictograph # 🌣
1F394 ; ideograph # 🎔
1F395 ; pictograph # 🎕
1F398 ; pictograph # 🎘
1F39C ; ideograph # 🎜
1F39D ; ideograph # 🎝
1F3F1 ; pictograph # 🏱
1F3F2 ; pictograph # 🏲
1F3F6 ; pictograph # 🏶
1F4FE ; pictograph # 📾
1F53E ; ideograph # 🔾
1F53F ; ideograph # 🔿
1F540 ; ideograph # 🕀
1F541 ; ideograph # 🕁
1F542 ; ideograph # 🕂
1F543 ; ideograph # 🕃
1F544 ; ideograph # 🕄
1F545 ; ideograph # 🕅
1F546 ; ideograph # 🕆
1F547 ; ideograph # 🕇
1F548 ; ideograph # 🕈
1F54F ; ideograph # 🕏
1F568 ; pictograph # 🕨
1F569 ; pictograph # 🕩
1F56A ; pictograph # 🕪
1F56B ; pictograph # 🕫
1F56C ; pictograph # 🕬
1F56D ; pictograph # 🕭
1F56E ; pictograph # 🕮
1F571 ; pictograph # 🕱
1F572 ; pictograph # 🕲
1F57B ; pictograph # 🕻
1F57C ; pictograph # 🕼
1F57D ; pictograph # 🕽
1F57E ; pictograph # 🕾
1F57F ; pictograph # 🕿
1F580 ; pictograph # 🖀
1F581 ; pictograph # 🖁
1F582 ; pictograph # 🖂
1F583 ; pictograph # 🖃
1F584 ; pictograph # 🖄
1F585 ; pictograph # 🖅
1F586 ; pictograph # 🖆
1F588 ; pictograph # 🖈
1F589 ; pictograph # 🖉
1F58E ; pictograph # 🖎
1F58F ; pictograph # 🖏
1F591 ; pictograph # 🖑
1F592 ; pictograph # 🖒
1F593 ; pictograph # 🖓
1F594 ; pictograph # 🖔
1F597 ; pictograph # 🖗
1F598 ; pictograph # 🖘
1F599 ; pictograph # 🖙
1F59A ; pictograph # 🖚
1F59B ; pictograph # 🖛
1F59C ; pictograph # 🖜
1F59D ; pictograph # 🖝
1F59E ; pictograph # 🖞
1F59F ; pictograph # 🖟
1F5A0 ; pictograph # 🖠
1F5A1 ; pictograph # 🖡
1F5A2 ; pictograph # 🖢
1F5A3 ; pictograph # 🖣
1F5A6 ; pictograph # 🖦
1F5A7 ; pictograph # 🖧
1F5A9 ; pictograph # 🖩
1F5AA ; pictograph # 🖪
1F5AB ; pictograph # 🖫
1F5AC ; pictograph # 🖬
1F5AD ; pictograph # 🖭
1F5AE ; pictograph # 🖮
1F5AF ; pictograph # 🖯
1F5B0 ; pictograph # 🖰
1F5B3 ; pictograph # 🖳
1F5B4 ; pictograph # 🖴
1F5B5 ; ideograph # 🖵
1F5B6 ; pictograph # 🖶
1F5B7 ; pictograph # 🖷
1F5B8 ; pictograph # 🖸
1F5B9 ; pictograph # 🖹
1F5BA ; pictograph # 🖺
1F5BB ; pictograph # 🖻
1F5BD ; pictograph # 🖽
1F5BE ; pictograph # 🖾
1F5BF ; pictograph # 🖿
1F5C0 ; pictograph # 🗀
1F5C1 ; pictograph # 🗁
1F5C5 ; pictograph # 🗅
1F5C6 ; pictograph # 🗆
1F5C7 ; pictograph # 🗇
1F5C8 ; pictograph # 🗈
1F5C9 ; pictograph # 🗉
1F5CA ; pictograph # 🗊
1F5CB ; pictograph # 🗋
1F5CC ; pictograph # 🗌
1F5CD ; pictograph # 🗍
1F5CE ; pictograph # 🗎
1F5CF ; pictograph # 🗏
1F5D0 ; pictograph # 🗐
1F5D4 ; ideograph # 🗔
1F5D5 ; ideograph # 🗕
1F5D6 ; ideograph # 🗖
1F5D7 ; ideograph # 🗗
1F5D8 ; ideograph # 🗘
1F5D9 ; ideograph # 🗙
1F5DA ; letter-like # 🗚
1F5DB ; letter-like # 🗛
1F5DF ; pictograph # 🗟
1F5E0 ; pictograph # 🗠
1F5E2 ; pictograph # 🗢
1F5E4 ; ideograph # 🗤
1F5E5 ; ideograph # 🗥
1F5E6 ; ideograph # 🗦
1F5E7 ; ideograph # 🗧
1F5E9 ; ideograph # 🗩
1F5EA ; ideograph # 🗪
1F5EB ; ideograph # 🗫
1F5EC ; ideograph # 🗬
1F5ED ; ideograph # 🗭
1F5EE ; ideograph # 🗮
1F5F0 ; ideograph # 🗰
1F5F1 ; ideograph # 🗱
1F5F2 ; ideograph # 🗲
1F5F4 ; ideograph # 🗴
1F5F5 ; ideograph # 🗵
1F5F6 ; ideograph # 🗶
1F5F7 ; ideograph # 🗷
1F5F8 ; ideograph # 🗸
1F5F9 ; ideograph # 🗹
1F650 ; ideograph # 🙐
1F651 ; ideograph # 🙑
1F652 ; ideograph # 🙒
1F653 ; ideograph # 🙓
1F654 ; ideograph # 🙔
1F655 ; ideograph # 🙕
1F656 ; ideograph # 🙖
1F657 ; ideograph # 🙗
1F658 ; ideograph # 🙘
1F659 ; ideograph # 🙙
1F65A ; ideograph # 🙚
1F65B ; ideograph # 🙛
1F65C ; ideograph # 🙜
1F65D ; ideograph # 🙝
1F65E ; ideograph # 🙞
1F65F ; ideograph # 🙟
1F660 ; ideograph # 🙠
1F661 ; ideograph # 🙡
1F662 ; ideograph # 🙢
1F663 ; ideograph # 🙣
1F664 ; ideograph # 🙤
1F665 ; ideograph # 🙥
1F666 ; ideograph # 🙦
1F667 ; ideograph # 🙧
1F668 ; ideograph # 🙨
1F669 ; ideograph # 🙩
1F66A ; ideograph # 🙪
1F66B ; ideograph # 🙫
1F66C ; ideograph # 🙬
1F66D ; ideograph # 🙭
1F66E ; ideograph # 🙮
1F66F ; ideograph # 🙯
1F670 ; letter-like # 🙰
1F671 ; letter-like # 🙱
1F672 ; letter-like # 🙲
1F673 ; letter-like # 🙳
1F674 ; letter-like # 🙴
1F675 ; letter-like # 🙵
1F676 ; ideograph # 🙶
1F677 ; ideograph # 🙷
1F678 ; ideograph # 🙸
1F679 ; ideograph # 🙹
1F67A ; ideograph # 🙺
1F67B ; ideograph # 🙻
1F67C ; ideograph # 🙼
1F67D ; ideograph # 🙽
1F67E ; ideograph # 🙾
1F67F ; ideograph # 🙿
1F6C6 ; ideograph # 🛆
1F6C7 ; ideograph # 🛇
1F6C8 ; ideograph # 🛈
1F6C9 ; pictograph # 🛉
1F6CA ; pictograph # 🛊
1F6E6 ; pictograph # 🛦
1F6E7 ; pictograph # 🛧
1F6E8 ; pictograph # 🛨
1F6EA ; pictograph # 🛪
1F6F1 ; pictograph # 🛱
1F6F2 ; pictograph # 🛲
1F700 ; letter-like # 🜀
1F701 ; ideograph # 🜁
1F702 ; ideograph # 🜂
1F703 ; ideograph # 🜃
1F704 ; ideograph # 🜄
1F705 ; ideograph # 🜅
1F706 ; ideograph # 🜆
1F707 ; letter-like # 🜇
1F708 ; ideograph # 🜈
1F709 ; ideograph # 🜉
1F70A ; ideograph # 🜊
1F70B ; ideograph # 🜋
1F70C ; ideograph # 🜌
1F70D ; ideograph # 🜍
1F70E ; ideograph # 🜎
1F70F ; ideograph # 🜏
1F710 ; ideograph # 🜐
1F711 ; ideograph # 🜑
1F712 ; ideograph # 🜒
1F713 ; ideograph # 🜓
1F714 ; ideograph # 🜔
1F715 ; ideograph # 🜕
1F716 ; ideograph # 🜖
1F717 ; ideograph # 🜗
1F718 ; ideograph # 🜘
1F719 ; ideograph # 🜙
1F71A ; ideograph # 🜚
1F71B ; ideograph # 🜛
1F71C ; ideograph # 🜜
1F71D ; ideograph # 🜝
1F71E ; ideograph # 🜞
1F71F ; ideograph # 🜟
1F720 ; ideograph # 🜠
1F721 ; ideograph # 🜡
1F722 ; ideograph # 🜢
1F723 ; ideograph # 🜣
1F724 ; ideograph # 🜤
1F725 ; ideograph # 🜥
1F726 ; ideograph # 🜦
1F727 ; ideograph # 🜧
1F728 ; ideograph # 🜨
1F729 ; ideograph # 🜩
1F72A ; ideograph # 🜪
1F72B ; ideograph # 🜫
1F72C ; ideograph # 🜬
1F72D ; ideograph # 🜭
1F72E ; ideograph # 🜮
1F72F ; ideograph # 🜯
1F730 ; ideograph # 🜰
1F731 ; ideograph # 🜱
1F732 ; ideograph # 🜲
1F733 ; ideograph # 🜳
1F734 ; ideograph # 🜴
1F735 ; ideograph # 🜵
1F736 ; ideograph # 🜶
